發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
103,07,02,15,40,2,07信義區,松智路101停車場入,0,1,3,H02,1,,4,8,50,14,09
103,07,02,23,47,2,07信義區,信義區忠孝東路5段8號,0,3,1,B03,1,22,2,8,50,14,09
103,07,02,23,47,2,07信義區,信義區忠孝東路5段8號,0,3,2,B01,1,63,2,8,50,14,09
103,07,09,10,28,2,07信義區,松隆路 永吉路120巷口,0,1,1,C03,1,26,3,8,50,05,01
103,07,09,10,28,2,07信義區,松隆路 永吉路120巷口,0,1,2,C03,2,51,2,8,50,05,01
103,07,09,12,36,2,07信義區,松山路 忠孝東路5段,0,1,1,B01,1,55,3,8,50,14,09
103,07,09,12,36,2,07信義區,松山路 忠孝東路5段,0,1,2,B01,1,49,3,8,50,14,09
103,07,09,12,36,2,07信義區,松山路 忠孝東路5段,0,1,3,A02,1,42,3,8,50,14,09
103,07,09,12,36,2,07信義區,松山路 忠孝東路5段,0,1,4,H02,2,30,2,8,50,14,09
103,07,10,19,10,2,07信義區,中坡南路98巷口,0,1,1,B03,1,38,3,8,50,03,01
103,07,10,19,10,2,07信義區,中坡南路98巷口,0,1,2,H01,2,30,2,8,50,03,01
103,07,11,17,00,2,07信義區,信義區和平東路3段569號,0,1,1,A04,1,52,3,6,50,12,09
103,07,11,17,00,2,07信義區,信義區和平東路3段569號,0,1,2,C03,1,25,2,6,50,12,09
103,05,20,07,00,2,07信義區,基隆路汽機車混合隧道入口處,0,1,1,C03,1,29,2,6,30,12,09
103,05,20,07,00,2,07信義區,基隆路汽機車混合隧道入口處,0,1,2,E01,1,37,3,6,30,12,09
103,06,10,21,00,2,07信義區,信義區松智路38號,0,1,1,B12,1,,4,7,50,14,09
103,06,10,21,00,2,07信義區,信義區松智路38號,0,1,2,C03,2,33,2,7,50,14,09
103,06,12,13,31,2,07信義區,福德街 中坡南路,0,1,1,C03,1,40,2,8,50,03,01
103,06,12,13,31,2,07信義區,福德街 中坡南路,0,1,2,C03,1,21,3,8,50,03,01
103,06,13,08,15,2,07信義區,信義區松智路與信義路5段口,0,1,1,C04,1,51,3,8,50,04,01
103,06,13,08,15,2,07信義區,信義區松智路與信義路5段口,0,1,2,C03,1,51,2,8,50,04,01
103,06,13,10,17,2,07信義區,信義區信安街78號,0,1,1,B12,1,41,3,8,50,14,09
103,06,13,10,17,2,07信義區,信義區信安街78號,0,1,2,C03,1,37,2,8,50,14,09
103,06,16,18,26,2,07信義區,信義區忠孝東路5段與基隆路1段口,0,1,1,C03,1,63,2,8,50,04,01
103,06,16,18,26,2,07信義區,信義區忠孝東路5段與基隆路1段口,0,1,2,C03,1,25,3,8,50,04,01
103,06,17,02,12,2,07信義區,信義區吳興街488號,0,2,1,C03,2,21,2,8,50,04,01
103,06,17,02,12,2,07信義區,信義區吳興街488號,0,2,2,B01,1,42,3,8,50,04,01
103,06,17,02,12,2,07信義區,信義區吳興街488號,0,2,3,B03,1,,4,8,50,04,01
103,06,17,02,12,2,07信義區,信義區吳興街488號,0,2,4,H02,2,28,2,8,50,04,01
103,06,17,14,30,2,07信義區,信義區忠孝東路5段與基隆路1段口,0,2,1,C03,1,38,3,8,50,04,02
103,06,17,14,30,2,07信義區,信義區忠孝東路5段與基隆路1段口,0,2,2,C03,1,29,2,8,50,04,02
103,06,17,14,30,2,07信義區,信義區忠孝東路5段與基隆路1段口,0,2,3,H02,2,26,2,8,50,04,02
103,06,23,17,55,2,07信義區,嘉興街181巷 嘉興街口,0,1,1,B03,1,47,3,6,50,03,02
103,06,23,17,55,2,07信義區,嘉興街181巷 嘉興街口,0,1,2,H01,1,81,2,6,50,03,02
103,07,10,20,28,2,07信義區,松廉路 松智路,0,1,1,B01,1,54,3,8,50,14,09
103,07,10,20,28,2,07信義區,松廉路 松智路,0,1,2,H02,1,38,3,8,50,14,09
103,07,10,20,28,2,07信義區,松廉路 松智路,0,1,3,C03,1,51,2,8,50,14,09
103,05,12,09,30,2,07信義區,松仁路95巷口,0,1,1,B01,1,64,3,8,0,03,02
103,05,12,09,30,2,07信義區,松仁路95巷口,0,1,2,C03,1,31,2,8,0,03,02
103,05,12,09,30,2,07信義區,松仁路95巷口,0,1,3,H02,2,28,3,8,0,03,02
103,05,24,08,58,2,07信義區,忠孝東路4段 逸仙路,0,2,1,B01,1,62,3,8,0,14,09
103,05,24,08,58,2,07信義區,忠孝東路4段 逸仙路,0,2,2,C03,1,22,2,8,0,14,09
103,05,24,08,58,2,07信義區,忠孝東路4段 逸仙路,0,2,3,H02,2,16,2,8,0,14,09
103,06,09,15,00,2,07信義區,市民大道 光復南路,0,1,1,A05,1,53,3,7,0,05,02
103,06,09,15,00,2,07信義區,市民大道 光復南路,0,1,2,C04,2,40,2,7,0,05,02
103,06,10,11,40,2,07信義區,信義區市民大道5段46號,0,1,1,C03,1,21,2,7,0,14,09
103,06,10,11,40,2,07信義區,信義區市民大道5段46號,0,1,2,B03,2,41,3,7,0,14,09
103,06,06,21,13,2,07信義區,信義區林口街72號,0,1,1,B03,1,36,3,6,0,14,09
103,06,06,21,13,2,07信義區,信義區林口街72號,0,1,2,H01,1,27,2,6,0,14,09
103,05,15,11,05,2,07信義區,信義區光復南路441號,0,1,1,B02,1,31,3,6,50,04,01
103,05,15,11,05,2,07信義區,信義區光復南路441號,0,1,2,C03,1,21,2,6,50,04,01
103,05,16,08,30,2,07信義區,信義區光復南路與基隆路2段口,0,1,1,B01,1,56,3,7,50,05,01
103,05,16,08,30,2,07信義區,信義區光復南路與基隆路2段口,0,1,2,C03,2,56,2,7,50,05,01
103,05,20,15,18,2,07信義區,吳興街281巷34號,0,1,1,C03,2,43,3,6,50,14,09
103,05,20,15,18,2,07信義區,吳興街281巷34號,0,1,2,H01,1,86,2,6,50,14,09
103,06,06,21,10,2,07信義區,逸仙路市議會平面入口旁,0,1,1,B03,1,50,3,6,50,14,09
103,06,06,21,10,2,07信義區,逸仙路市議會平面入口旁,0,1,2,C03,1,28,2,6,50,14,09
103,06,07,01,43,2,07信義區,基隆路2段131之22號,0,1,1,B03,1,26,3,6,50,04,01
103,06,07,01,43,2,07信義區,基隆路2段131之22號,0,1,2,C03,1,21,2,6,50,04,01
103,06,09,10,00,2,07信義區,吳興街500巷吳興街口,0,1,1,C03,2,20,3,8,40,03,01
103,06,09,10,00,2,07信義區,吳興街500巷吳興街口,0,1,2,F01,1,45,,8,40,03,01
103,06,12,20,30,2,07信義區,信義區中坡南路98巷,0,1,1,B03,1,20,3,8,50,05,01
103,06,12,20,30,2,07信義區,信義區中坡南路98巷,0,1,2,H01,2,51,2,8,50,05,01
103,06,13,16,38,2,07信義區,信義區文昌街與基隆路2段口,0,1,1,B03,1,29,3,8,50,14,09
103,06,13,16,38,2,07信義區,信義區文昌街與基隆路2段口,0,1,2,C03,2,29,2,8,50,14,09
103,06,19,16,58,2,07信義區,信義區信義路4段456號,0,1,1,F01,1,36,2,6,20,14,13
103,06,19,16,58,2,07信義區,信義區信義路4段456號,0,1,2,,3,,,6,20,14,13
103,06,09,19,35,2,07信義區,信義區吳興街220巷,0,1,1,C04,1,54,3,6,40,04,02
103,06,09,19,35,2,07信義區,信義區吳興街220巷,0,1,2,C03,2,23,2,6,40,04,02
103,06,10,10,17,2,07信義區,松德路168巷 松德路168巷12弄口,0,1,1,C03,1,39,2,7,30,04,01
103,06,10,10,17,2,07信義區,松德路168巷 松德路168巷12弄口,0,1,2,B03,2,44,3,7,30,04,01
103,06,15,13,25,2,07信義區,基隆路2段99之1號前,0,1,1,C03,1,,4,7,50,04,02
103,06,15,13,25,2,07信義區,基隆路2段99之1號前,0,1,2,C03,2,18,2,7,50,04,02
103,06,20,17,57,2,07信義區,信義區莊敬路468號,0,3,1,B01,1,50,3,6,50,03,02
103,06,20,17,57,2,07信義區,信義區莊敬路468號,0,3,2,C03,1,46,2,6,50,03,02
103,06,20,17,57,2,07信義區,信義區莊敬路468號,0,3,3,B12,1,56,3,6,50,03,02
103,06,20,17,57,2,07信義區,信義區莊敬路468號,0,3,4,H02,2,48,2,6,50,03,02
103,06,20,17,57,2,07信義區,信義區莊敬路468號,0,3,5,H02,2,8,2,6,50,03,02
103,06,21,12,31,2,07信義區,福德街221巷6號前,0,2,1,F01,1,13,2,7,40,04,02
103,06,21,12,31,2,07信義區,福德街221巷6號前,0,2,2,H01,1,34,2,7,40,04,02
103,06,22,07,12,2,07信義區,大道路  忠孝東路5段,0,2,1,C03,2,45,2,8,50,05,04
103,06,22,07,12,2,07信義區,大道路  忠孝東路5段,0,2,2,C03,2,39,2,8,50,05,04
103,07,07,22,11,2,07信義區,松仁路 松勤街,0,1,1,C03,1,29,2,7,50,04,01
103,07,07,22,11,2,07信義區,松仁路 松勤街,0,1,2,H01,2,31,3,7,50,04,01
103,07,09,10,20,2,07信義區,崇德街38巷5號前,0,1,1,B03,2,53,3,8,30,11,09
103,07,09,10,20,2,07信義區,崇德街38巷5號前,0,1,2,C03,1,31,2,8,30,11,09
103,07,09,12,56,2,07信義區,忠孝東路5段423巷2號旁,0,3,1,C03,1,13,2,8,40,04,01
103,07,09,12,56,2,07信義區,忠孝東路5段423巷2號旁,0,3,2,C03,1,26,2,8,40,04,01
103,07,09,12,56,2,07信義區,忠孝東路5段423巷2號旁,0,3,3,H02,1,14,2,8,40,04,01
103,06,04,17,40,2,07信義區,永吉路30巷157弄 虎林街120巷,0,2,1,C03,2,20,2,8,40,04,02
103,06,04,17,40,2,07信義區,永吉路30巷157弄 虎林街120巷,0,2,2,F01,1,11,2,8,40,04,02
103,06,29,12,22,2,07信義區,吳興街600巷76弄93號,0,1,1,B03,1,31,3,8,40,13,09
103,06,29,12,22,2,07信義區,吳興街600巷76弄93號,0,1,2,C03,2,33,2,8,40,13,09
103,06,29,13,13,2,07信義區,信義路5段91巷 松勇路53巷,0,2,1,B03,2,81,3,8,30,04,02
103,06,29,13,13,2,07信義區,信義路5段91巷 松勇路53巷,0,2,2,C03,1,59,2,8,30,04,02
103,06,29,13,13,2,07信義區,信義路5段91巷 松勇路53巷,0,2,3,H02,2,59,2,8,30,04,02
103,07,03,19,33,2,07信義區,忠孝東路4段國父紀念館捷運車站5號出口,0,1,1,B01,1,52,3,8,50,14,09
103,07,03,19,33,2,07信義區,忠孝東路4段國父紀念館捷運車站5號出口,0,1,2,C04,1,21,2,8,50,14,09
103,07,03,19,33,2,07信義區,忠孝東路4段國父紀念館捷運車站5號出口,0,1,3,H02,1,18,3,8,50,14,09
103,07,05,10,39,2,07信義區,福德街300巷44弄,0,1,1,C03,1,29,2,8,40,04,02
103,07,05,10,39,2,07信義區,福德街300巷44弄,0,1,2,B03,2,22,3,8,40,04,02
103,07,05,10,39,2,07信義區,福德街300巷44弄,0,1,3,B03,3,,,8,40,04,02
103,07,06,08,37,2,07信義區,仁愛路4段 光復南路,0,1,1,C03,2,23,2,8,50,04,02
103,07,06,08,37,2,07信義區,仁愛路4段 光復南路,0,1,2,B01,1,56,3,8,50,04,02
103,07,09,21,50,2,07信義區,虎林街202巷59號,0,1,1,G06,1,,4,8,40,04,02
103,07,09,21,50,2,07信義區,虎林街202巷59號,0,1,2,C03,1,18,2,8,40,04,02
103,06,24,19,15,2,07信義區,信義區信義路4段397號,0,1,1,H01,1,64,2,7,50,14,09
103,06,24,19,15,2,07信義區,信義區信義路4段397號,0,1,2,B03,2,36,3,7,50,14,09
103,06,13,07,54,2,07信義區,松高路20巷內愛美酒店前,0,2,1,C03,1,25,2,8,40,14,09
103,06,13,07,54,2,07信義區,松高路20巷內愛美酒店前,0,2,2,F01,2,43,2,8,40,14,09
103,06,13,09,05,2,07信義區,忠孝東路5段215巷口,0,1,1,C03,1,19,2,8,50,04,02
103,06,13,09,05,2,07信義區,忠孝東路5段215巷口,0,1,2,B03,2,22,3,8,50,04,02
103,06,13,09,05,2,07信義區,忠孝東路5段215巷口,0,1,3,B03,2,55,3,8,50,04,02
103,07,04,19,27,2,07信義區,福德街口 中坡南路,0,2,1,B01,1,44,3,8,50,04,01
103,07,04,19,27,2,07信義區,福德街口 中坡南路,0,2,2,C03,2,45,2,8,50,04,01
103,07,04,19,27,2,07信義區,福德街口 中坡南路,0,2,3,H02,2,17,2,8,50,04,01
103,07,11,23,15,2,07信義區,信義區光復南路與基隆路2段口,0,1,1,B02,2,25,3,8,50,04,01
103,07,11,23,15,2,07信義區,信義區光復南路與基隆路2段口,0,1,2,C03,1,23,2,8,50,04,01
103,06,19,10,30,2,07信義區,逸仙路 松高路,0,1,2,C03,2,29,2,8,50,03,01
103,05,26,23,35,2,07信義區,信義區松仁路與信義路5段口,0,1,1,B03,1,33,3,8,50,04,02
103,05,26,23,35,2,07信義區,信義區松仁路與信義路5段口,0,1,2,C03,2,31,2,8,50,04,02
103,06,01,17,00,2,07信義區,莊敬路325巷52號,0,2,1,C03,1,50,2,7,30,03,01
103,06,01,17,00,2,07信義區,莊敬路325巷52號,0,2,2,C03,1,55,2,7,30,03,01
103,06,01,17,00,2,07信義區,莊敬路325巷52號,0,2,3,B03,1,58,3,7,30,03,01
103,07,17,17,27,2,07信義區,松山路243號,0,2,1,C03,2,60,2,8,50,04,01
103,07,17,17,27,2,07信義區,松山路243號,0,2,2,F01,2,58,2,8,50,04,01
103,07,19,08,55,2,07信義區,吳興街284巷22弄與 吳興街284巷24弄口,0,1,1,B01,1,42,3,8,40,04,01
103,07,19,08,55,2,07信義區,吳興街284巷22弄與 吳興街284巷24弄口,0,1,2,C03,1,38,2,8,40,04,01
103,06,11,18,39,2,07信義區,松智路101大樓停車場入口處,0,1,1,B03,1,56,3,8,50,14,09
103,06,11,18,39,2,07信義區,松智路101大樓停車場入口處,0,1,2,C03,1,21,2,8,50,14,09
103,06,11,18,39,2,07信義區,松智路101大樓停車場入口處,0,1,3,B03,1,31,3,8,50,14,09
103,06,15,19,30,2,07信義區,信義區福德街300巷,0,1,1,H01,2,81,2,8,50,04,01
103,06,15,19,30,2,07信義區,信義區福德街300巷,0,1,2,C03,1,18,3,8,50,04,01
103,06,17,00,47,2,07信義區,基隆路1段 忠孝東路4段,0,1,1,C03,2,24,2,8,50,04,01
103,06,17,00,47,2,07信義區,基隆路1段 忠孝東路4段,0,1,2,,3,,,8,50,04,01
103,06,18,10,00,2,07信義區,松高路1號旁,0,2,1,C03,1,54,2,8,50,04,09
103,06,18,10,00,2,07信義區,松高路1號旁,0,2,2,C03,2,28,2,8,50,04,09
103,06,21,19,55,2,07信義區,松仁路89號對面,0,1,1,A02,1,44,3,8,50,14,09
103,06,21,19,55,2,07信義區,松仁路89號對面,0,1,2,H01,2,57,2,8,50,14,09
103,05,28,18,00,2,07信義區,和平東路3段莊敬隧道口134號燈桿,0,2,1,C03,1,18,2,8,50,14,09
103,05,28,18,00,2,07信義區,和平東路3段莊敬隧道口134號燈桿,0,2,2,C03,1,24,2,8,50,14,09
103,06,14,18,45,2,07信義區,信義路5段150巷401弄4號,0,1,1,C03,2,24,2,7,50,14,09
103,06,14,18,45,2,07信義區,信義路5段150巷401弄4號,0,1,2,C03,1,24,3,7,50,14,09
103,06,15,16,00,2,07信義區,永吉路 松隆路,0,1,1,B03,1,43,3,6,50,05,01
103,06,15,16,00,2,07信義區,永吉路 松隆路,0,1,2,C03,2,30,2,6,50,05,01
103,06,16,10,50,2,07信義區,景雲街 祥雲街,0,1,1,B03,1,26,3,8,50,04,01
103,06,16,10,50,2,07信義區,景雲街 祥雲街,0,1,2,C03,1,64,2,8,50,04,01
103,06,17,10,00,2,07信義區,信義區松仁路222號,0,1,1,H01,2,71,2,8,50,03,01
103,06,17,10,00,2,07信義區,信義區松仁路222號,0,1,2,C03,2,20,3,8,50,03,01
103,06,21,15,00,2,07信義區,信義區吳興街220巷,0,1,1,C03,1,27,3,6,50,04,01
103,06,21,15,00,2,07信義區,信義區吳興街220巷,0,1,2,C03,1,39,2,6,50,04,01
103,06,27,18,12,2,07信義區,信義區基隆路1段102巷,0,1,1,B03,1,33,3,8,50,14,09
103,06,27,18,12,2,07信義區,信義區基隆路1段102巷,0,1,2,C04,2,35,2,8,50,14,09
103,07,03,17,45,2,07信義區,信義路5段 莊敬路,0,1,1,C03,1,24,2,8,50,04,02
103,07,03,17,45,2,07信義區,信義路5段 莊敬路,0,1,2,B03,1,40,3,8,50,04,02
103,06,18,14,00,2,07信義區,信義區基隆路2段187號,0,1,1,C03,1,46,2,8,50,14,09
103,06,18,14,00,2,07信義區,信義區基隆路2段187號,0,1,2,B03,1,27,3,8,50,14,09
103,06,24,08,38,2,07信義區,信義路6段85號旁,0,1,1,C03,1,,4,8,50,14,09
103,06,24,08,38,2,07信義區,信義路6段85號旁,0,1,2,C04,2,33,2,8,50,14,09
103,06,29,01,10,2,07信義區,松仁路 信義路5段150巷14弄口,0,1,1,C03,1,19,2,8,50,04,01
103,06,29,01,10,2,07信義區,松仁路 信義路5段150巷14弄口,0,1,2,C03,1,32,3,8,50,04,01
103,07,11,13,30,2,07信義區,吳興街220巷81號前,0,1,1,B03,1,41,3,8,50,14,09
103,07,11,13,30,2,07信義區,吳興街220巷81號前,0,1,2,C03,1,55,2,8,50,14,09
103,08,04,14,40,2,07信義區,林口街85號前,0,1,1,B03,1,55,3,8,50,14,07
103,08,04,14,40,2,07信義區,林口街85號前,0,1,2,C03,1,54,2,8,50,14,07
103,08,04,15,30,2,07信義區,松信路 松隆路,0,2,1,B03,2,49,3,8,50,14,09
103,08,04,15,30,2,07信義區,松信路 松隆路,0,2,2,C03,2,34,2,8,50,14,09
103,08,04,15,30,2,07信義區,松信路 松隆路,0,2,3,B12,1,31,3,8,50,14,09
103,08,04,15,30,2,07信義區,松信路 松隆路,0,2,4,H02,1,7,2,8,50,14,09
103,08,09,19,06,2,07信義區,福德街 中坡南路,0,1,1,C03,1,30,3,6,50,03,01
103,08,09,19,06,2,07信義區,福德街 中坡南路,0,1,2,C03,1,28,3,6,50,03,01
103,08,09,19,06,2,07信義區,福德街 中坡南路,0,1,3,H02,2,27,2,6,50,03,01
103,08,12,08,50,2,07信義區,信義區光復南路271號,0,1,1,C03,1,30,2,8,50,14,09
103,06,21,22,17,2,07信義區,忠孝東路4段559巷 基隆路1段172巷,0,2,1,C03,1,26,2,8,40,04,01
103,06,21,22,17,2,07信義區,忠孝東路4段559巷 基隆路1段172巷,0,2,2,B01,1,66,3,8,40,04,01
103,06,21,22,17,2,07信義區,忠孝東路4段559巷 基隆路1段172巷,0,2,3,B02,1,43,3,8,40,04,01
103,06,21,22,17,2,07信義區,忠孝東路4段559巷 基隆路1段172巷,0,2,4,H02,2,32,2,8,40,04,01
103,06,16,15,06,2,07信義區,信義區信義路5段與基隆路1段口,0,1,1,B03,1,46,3,7,50,04,01
103,06,16,15,06,2,07信義區,信義區信義路5段與基隆路1段口,0,1,2,C03,2,47,2,7,50,04,01
103,06,16,16,29,2,07信義區,光復南路 市民大道4段,0,1,1,G06,1,,4,7,40,04,01
103,06,16,16,29,2,07信義區,光復南路 市民大道4段,0,1,2,C03,2,26,2,7,40,04,01
103,06,19,10,30,2,07信義區,逸仙路 松高路,0,1,1,A02,1,40,3,8,50,03,01
103,06,21,08,40,2,07信義區,信義區基隆路1段206號,0,1,1,B11,1,28,3,8,30,07,09
103,06,21,08,40,2,07信義區,信義區基隆路1段206號,0,1,2,C03,1,29,2,8,30,07,09
103,06,21,13,55,2,07信義區,信義區松仁路與信義路5段口,0,1,1,B02,1,31,3,6,50,04,01
103,06,21,13,55,2,07信義區,信義區松仁路與信義路5段口,0,1,2,C03,1,24,2,6,50,04,01
103,06,19,21,12,2,07信義區,林口街春光公園前,0,1,1,B03,1,27,3,7,50,14,09
103,06,19,21,12,2,07信義區,林口街春光公園前,0,1,2,H01,1,60,2,7,50,14,09
103,06,20,07,45,2,07信義區,信義區基隆路2段133號,0,1,1,C03,1,21,3,8,50,04,04
103,06,20,07,45,2,07信義區,信義區基隆路2段133號,0,1,2,C03,2,39,2,8,50,04,04
103,06,20,07,59,2,07信義區,基隆路1段 往環東大道,0,1,1,B11,1,40,3,8,40,14,09
103,06,20,07,59,2,07信義區,基隆路1段 往環東大道,0,1,2,B03,1,43,2,8,40,14,09
103,06,20,07,59,2,07信義區,基隆路1段 往環東大道,0,1,3,B03,1,37,3,8,40,14,09
103,08,01,22,05,2,07信義區,信義區虎林街與信義路6段口,0,3,1,C03,2,29,2,8,50,04,02
103,08,01,22,05,2,07信義區,信義區虎林街與信義路6段口,0,3,2,C03,1,50,2,8,50,04,02
103,08,01,22,05,2,07信義區,信義區虎林街與信義路6段口,0,3,3,H02,1,36,2,8,50,04,02
103,06,27,17,12,2,07信義區,基隆路2段39巷 吳興街50巷口,0,1,1,C04,2,61,3,8,30,04,01
103,06,27,17,12,2,07信義區,基隆路2段39巷 吳興街50巷口,0,1,2,C03,1,42,2,8,30,04,01
103,07,02,18,24,2,07信義區,忠孝東路5段236巷3弄口,0,1,1,C03,2,25,2,8,50,04,01
103,07,02,18,24,2,07信義區,忠孝東路5段236巷3弄口,0,1,2,B02,2,44,3,8,50,04,01
103,07,08,09,01,2,07信義區,信義區松高路9號,0,1,1,B01,1,51,3,7,50,14,09
103,07,08,09,01,2,07信義區,信義區松高路9號,0,1,2,H02,1,29,3,7,50,14,09
103,07,08,09,01,2,07信義區,信義區松高路9號,0,1,3,C03,1,46,2,7,50,14,09
103,07,10,12,27,2,07信義區,松隆路 松信路,0,1,1,B03,1,37,3,8,50,04,01
103,07,10,12,27,2,07信義區,松隆路 松信路,0,1,2,C03,1,34,2,8,50,04,01
103,06,20,07,59,2,07信義區,基隆路1段 往環東大道,0,1,4,B03,1,40,3,8,40,14,09
103,06,24,17,31,2,07信義區,松仁路 松壽路,0,2,1,C03,2,24,2,8,50,03,01
103,06,24,17,31,2,07信義區,松仁路 松壽路,0,2,2,C03,1,37,2,8,50,03,01
103,07,12,23,10,2,07信義區,信義區忠孝東路5段與基隆路1段口,0,1,1,B03,1,34,3,8,50,04,01
103,07,12,23,10,2,07信義區,信義區忠孝東路5段與基隆路1段口,0,1,2,C03,1,19,2,8,50,04,01
103,07,13,00,50,2,07信義區,信義區永吉路與基隆路1段口,0,1,1,B01,1,59,3,8,30,04,01
103,07,13,00,50,2,07信義區,信義區永吉路與基隆路1段口,0,1,2,C03,1,32,2,8,30,04,01
103,07,17,19,40,2,07信義區,信義區永吉路140號,0,3,1,C03,1,24,2,8,50,04,02
103,07,17,19,40,2,07信義區,信義區永吉路140號,0,3,2,H01,2,48,2,8,50,04,02
103,07,17,19,40,2,07信義區,信義區永吉路140號,0,3,3,H02,2,22,2,8,50,04,02
103,07,03,09,15,2,07信義區,信義區市民大道,0,1,1,B03,2,29,3,8,60,10,07
103,07,03,09,15,2,07信義區,信義區市民大道,0,1,2,C02,1,32,2,8,60,10,07
103,07,03,09,15,2,07信義區,信義區市民大道,0,1,3,B03,1,40,3,8,60,10,07
103,07,04,08,59,2,07信義區,忠孝東路5段423巷口,0,1,1,B02,1,64,3,8,50,04,01
103,07,04,08,59,2,07信義區,忠孝東路5段423巷口,0,1,2,C03,1,21,2,8,50,04,01
103,07,11,10,38,2,07信義區,永吉路30巷157弄,0,2,1,C03,1,26,2,8,30,04,01
103,07,11,10,38,2,07信義區,永吉路30巷157弄,0,2,2,C04,2,23,2,8,30,04,01
103,07,15,21,00,2,07信義區,仁愛路4段 光復南路,0,1,1,B01,1,42,3,8,50,04,02
103,07,15,21,00,2,07信義區,仁愛路4段 光復南路,0,1,2,C03,1,53,2,8,50,04,02
103,07,16,23,26,2,07信義區,虎林街 松山路292巷,0,3,1,C03,1,30,2,8,30,04,01
103,07,16,23,26,2,07信義區,虎林街 松山路292巷,0,3,2,C03,1,37,2,8,30,04,01
103,07,16,23,26,2,07信義區,虎林街 松山路292巷,0,3,3,H01,2,62,2,8,30,04,01
103,07,18,09,25,2,07信義區,松勤街86號,0,2,1,B03,1,28,3,8,50,03,09
103,07,18,09,25,2,07信義區,松勤街86號,0,2,2,C03,1,27,2,8,50,03,09
103,07,18,09,25,2,07信義區,松勤街86號,0,2,3,H03,2,29,2,8,50,03,09
103,08,02,20,31,2,07信義區,信義路5段 松仁路,0,1,1,B01,1,48,3,8,50,04,02
103,08,02,20,31,2,07信義區,信義路5段 松仁路,0,1,2,C03,1,19,2,8,50,04,02
103,08,04,11,34,2,07信義區,松智路 松平路,0,1,1,B03,2,23,3,8,50,04,02
103,08,04,11,34,2,07信義區,松智路 松平路,0,1,2,C03,1,64,2,8,50,04,02
103,07,12,14,13,2,07信義區,信義區信義路5段與基隆路2段口,0,1,1,B03,1,61,3,7,50,04,01
103,07,12,14,13,2,07信義區,信義區信義路5段與基隆路2段口,0,1,2,F01,1,43,2,7,50,04,01
103,07,30,08,07,2,07信義區,松山路515巷2弄 松山路541巷,0,1,1,C03,2,29,2,8,40,04,01
103,07,30,08,07,2,07信義區,松山路515巷2弄 松山路541巷,0,1,2,B03,1,50,3,8,40,04,01
103,07,30,10,30,2,07信義區,忠孝東路5段71巷26號,0,1,1,B02,1,27,3,8,40,04,01
103,07,30,10,30,2,07信義區,忠孝東路5段71巷26號,0,1,2,F01,1,86,2,8,40,04,01
103,08,03,16,35,2,07信義區,松高路20巷停車場,0,1,1,B03,2,44,3,6,40,14,09
103,08,03,16,35,2,07信義區,松高路20巷停車場,0,1,2,C03,1,21,2,6,40,14,09
103,08,14,18,55,2,07信義區,松仁路253巷3弄,0,1,1,C03,2,56,2,8,40,04,01
103,08,14,18,55,2,07信義區,松仁路253巷3弄,0,1,2,B03,1,60,3,8,40,04,01
103,08,14,19,57,2,07信義區,松信路50巷口 (松信路61號前),0,1,1,C03,1,38,2,8,50,03,01
103,08,14,19,57,2,07信義區,松信路50巷口 (松信路61號前),0,1,2,B01,1,64,3,8,50,03,01
103,08,15,05,13,1,07信義區,市民大道6段永吉國中後門,1,0,1,C03,2,36,1,8,50,14,09
103,08,15,05,13,1,07信義區,市民大道6段永吉國中後門,1,0,2,,3,,,8,50,14,09
103,07,08,08,24,2,07信義區,永吉路30巷123號,0,1,1,H01,2,48,2,6,0,14,09
103,07,08,08,24,2,07信義區,永吉路30巷123號,0,1,2,C03,1,58,3,6,0,14,09
103,07,09,16,50,2,07信義區,信義區松壽路2號,0,2,1,B02,1,32,,,0,,
103,07,09,16,50,2,07信義區,信義區松壽路2號,0,2,2,C03,1,21,,,0,,
103,07,09,16,50,2,07信義區,信義區松壽路2號,0,2,3,H02,1,21,,,0,,
103,07,10,17,45,2,07信義區,忠孝東路4段 國父紀念館北側對面,0,1,1,C03,1,62,2,8,50,14,05
103,07,10,17,45,2,07信義區,忠孝東路4段 國父紀念館北側對面,0,1,2,C03,1,20,3,8,50,14,05
103,07,11,07,20,2,07信義區,吳興街220巷11弄口,0,1,1,B03,1,30,3,8,50,14,09
103,07,11,07,20,2,07信義區,吳興街220巷11弄口,0,1,2,C03,2,38,2,8,50,14,09
103,07,16,13,48,2,07信義區,信義區永吉路208號,0,1,1,B03,1,59,3,8,50,14,07
103,07,16,13,48,2,07信義區,信義區永吉路208號,0,1,2,C03,1,40,2,8,50,14,07
103,07,21,18,45,2,07信義區,永吉路 松隆路,0,2,1,B03,1,,4,8,50,05,01
103,07,21,18,45,2,07信義區,永吉路 松隆路,0,2,2,C03,1,54,3,8,50,05,01
103,07,21,18,45,2,07信義區,永吉路 松隆路,0,2,3,C03,1,59,2,8,50,05,01
103,07,21,18,45,2,07信義區,永吉路 松隆路,0,2,4,H02,2,57,2,8,50,05,01
103,07,23,12,56,2,07信義區,信義區市民大道6段與基隆路1段口,0,2,1,C03,1,46,2,6,50,04,01
