發生年,發生月,發生日,發生時,發生分,區序,處理別,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
102,03,30,09,32,01大同區,2,重慶北路 民生西路,0,3,2,C03,1,31,2,8,50,15,09
102,03,30,09,32,01大同區,2,重慶北路 民生西路,0,3,3,H02,2,20,2,8,50,15,09
102,05,05,21,15,01大同區,2,環河北路 鄭州路,0,2,3,H02,1,29,2,8,50,04,02
102,04,27,14,20,01大同區,2,迪化街 酒泉街,0,2,1,C03,1,45,2,8,50,03,01
102,04,27,14,20,01大同區,2,迪化街 酒泉街,0,2,2,C03,2,28,2,8,50,03,01
102,05,05,00,40,01大同區,2,承德路 敦煌路,0,1,1,B03,2,36,3,8,50,04,01
102,05,05,00,40,01大同區,2,承德路 敦煌路,0,1,2,C03,2,30,2,8,50,04,01
102,05,29,01,37,01大同區,2,大同區市民大道1段205號,0,1,1,B03,1,35,4,8,40,14,09
102,05,29,01,37,01大同區,2,大同區市民大道1段205號,0,1,2,C03,1,40,2,8,40,14,09
102,05,31,15,50,01大同區,2,延平北路 民權西路,0,1,1,C03,1,28,2,8,50,04,01
102,05,31,15,50,01大同區,2,延平北路 民權西路,0,1,2,B02,1,30,3,8,50,04,01
102,04,15,13,15,01大同區,2,市民大道Y3前,0,1,1,C04,2,44,2,8,0,14,09
102,04,15,13,15,01大同區,2,市民大道Y3前,0,1,2,,3,,,8,0,14,09
102,04,18,20,30,01大同區,2,延平北路 昌吉街,0,2,1,C03,1,34,2,7,50,04,01
102,04,18,20,30,01大同區,2,延平北路 昌吉街,0,2,2,C04,2,32,2,7,50,04,01
102,04,21,12,05,01大同區,2,寧夏路 保安街,0,1,1,B03,1,30,3,7,50,04,09
102,04,21,12,05,01大同區,2,寧夏路 保安街,0,1,2,C04,2,52,2,7,50,04,09
102,05,14,18,05,01大同區,2,承德路2段122巷33弄口,0,1,1,C03,1,26,2,7,50,03,09
102,05,14,18,05,01大同區,2,承德路2段122巷33弄口,0,1,2,C03,1,31,3,7,50,03,09
102,03,29,11,45,01大同區,2,大同區西寧北路5巷,0,1,1,B01,1,46,3,7,0,03,01
102,03,29,11,45,01大同區,2,大同區西寧北路5巷,0,1,2,C03,2,52,2,7,0,03,01
102,04,02,17,10,01大同區,2,重慶北路 長安西路,0,2,1,C03,2,18,2,7,0,04,01
102,04,02,17,10,01大同區,2,重慶北路 長安西路,0,2,2,C04,2,43,2,7,0,04,01
102,04,11,09,40,01大同區,2,萬全街103巷口,0,1,1,C03,1,18,3,7,0,04,01
102,04,11,09,40,01大同區,2,萬全街103巷口,0,1,2,C03,1,68,2,7,0,04,01
102,04,16,15,02,01大同區,2,大同區延平北路3段3號,0,1,1,F01,2,54,2,8,0,14,09
102,04,16,15,02,01大同區,2,大同區延平北路3段3號,0,1,2,A02,1,56,3,8,0,14,09
102,05,02,11,40,01大同區,2,市民大道 環河北路,0,1,1,C03,2,20,3,8,0,05,01
102,05,10,17,30,01大同區,2,台北橋機車道往三重,0,1,1,C03,1,62,4,7,0,14,11
102,05,10,17,30,01大同區,2,台北橋機車道往三重,0,1,2,C03,1,29,2,7,0,14,11
102,05,08,17,45,01大同區,2,大同區忠孝西路2段13號,0,2,1,H01,1,39,2,7,50,14,09
102,05,08,17,45,01大同區,2,大同區忠孝西路2段13號,0,2,2,C03,1,19,2,7,50,14,09
102,05,10,08,25,01大同區,2,大同區延平北路3段111號,0,1,1,B03,2,49,3,7,50,04,01
102,05,10,08,25,01大同區,2,大同區延平北路3段111號,0,1,2,C03,1,24,2,7,50,04,01
102,06,06,09,40,01大同區,2,延平北路 歸綏街,0,1,1,C03,1,52,2,8,50,04,04
102,06,06,09,40,01大同區,2,延平北路 歸綏街,0,1,2,H02,2,83,3,8,50,04,04
102,03,27,19,45,01大同區,2,民生西路 西寧北路,0,1,1,B12,1,35,3,8,50,04,01
102,03,27,19,45,01大同區,2,民生西路 西寧北路,0,1,2,C03,1,38,2,8,50,04,01
102,04,04,14,40,01大同區,2,大同區延平北路2段36巷,0,2,1,B03,1,66,3,8,50,03,01
102,04,04,14,40,01大同區,2,大同區延平北路2段36巷,0,2,2,C03,2,24,2,8,50,03,01
102,04,04,14,40,01大同區,2,大同區延平北路2段36巷,0,2,3,C03,1,21,2,8,50,03,01
102,04,08,20,45,01大同區,2,環河北路 昌吉街,0,1,1,B03,1,58,3,7,50,03,01
102,04,08,20,45,01大同區,2,環河北路 昌吉街,0,1,2,C03,1,25,3,7,50,03,01
102,04,08,20,45,01大同區,2,環河北路 昌吉街,0,1,3,H02,2,22,2,7,50,03,01
102,04,11,11,50,01大同區,2,延平北路4段153號對面,0,1,1,C03,1,22,2,6,50,14,09
102,04,11,11,50,01大同區,2,延平北路4段153號對面,0,1,2,B01,1,50,3,6,50,14,09
102,04,28,17,15,01大同區,2,重慶北路 民權西路,0,2,1,C03,1,23,2,8,50,04,01
102,04,28,17,15,01大同區,2,重慶北路 民權西路,0,2,2,C03,1,38,2,8,50,04,01
102,04,30,08,05,01大同區,2,延平北路2段272巷口,0,1,1,C04,2,65,2,8,50,14,09
102,04,30,08,05,01大同區,2,延平北路2段272巷口,0,1,2,C03,1,51,3,8,50,14,09
102,04,30,13,35,01大同區,2,重慶北路3段113巷 民族西路182巷,0,1,1,B03,1,53,3,8,50,04,01
102,04,30,13,35,01大同區,2,重慶北路3段113巷 民族西路182巷,0,1,2,C03,1,22,2,8,50,04,01
102,04,30,17,40,01大同區,2,承德路 平陽街,0,1,1,C03,1,40,2,8,50,14,09
102,04,30,17,40,01大同區,2,承德路 平陽街,0,1,2,B01,1,53,3,8,50,14,09
102,05,03,21,20,01大同區,2,民權西路 蘭州街,0,2,1,C03,1,19,2,8,50,04,01
102,05,03,21,20,01大同區,2,民權西路 蘭州街,0,2,2,C03,2,24,2,8,50,04,01
102,05,05,12,00,01大同區,2,承德路 昌吉街,0,2,1,A05,1,64,3,8,50,04,01
102,05,05,12,00,01大同區,2,承德路 昌吉街,0,2,2,C03,1,20,2,8,50,04,01
102,05,05,12,00,01大同區,2,承德路 昌吉街,0,2,3,H02,2,20,2,8,50,04,01
102,03,19,07,48,01大同區,2,承德路 民生西路,0,1,1,C03,1,29,2,8,50,04,01
102,03,19,07,48,01大同區,2,承德路 民生西路,0,1,2,C03,1,41,3,8,50,04,01
102,03,29,02,50,01大同區,2,環河快速道路往南臺北橋下,0,2,1,B03,1,31,2,6,60,14,07
102,03,29,02,50,01大同區,2,環河快速道路往南臺北橋下,0,2,2,,3,,,6,60,14,07
102,03,29,02,50,01大同區,2,環河快速道路往南臺北橋下,0,2,3,H02,2,25,2,6,60,14,07
102,04,03,11,33,01大同區,2,大同區延平北路2段268號,0,1,1,C03,1,,4,8,50,03,02
102,04,03,11,33,01大同區,2,大同區延平北路2段268號,0,1,2,C03,1,21,2,8,50,03,02
102,04,18,06,44,01大同區,2,南京西路 重慶北路,0,1,1,B12,1,49,3,8,50,05,18
102,04,18,06,44,01大同區,2,南京西路 重慶北路,0,1,2,H01,1,68,2,8,50,05,18
102,04,21,18,30,01大同區,2,大同區延平北路2段151號,0,3,1,C03,1,19,2,7,50,04,02
102,04,21,18,30,01大同區,2,大同區延平北路2段151號,0,3,2,C03,1,43,2,7,50,04,02
102,04,21,18,30,01大同區,2,大同區延平北路2段151號,0,3,3,H02,2,33,2,7,50,04,02
102,04,21,21,15,01大同區,2,大同區延平北路4段15號,0,1,1,B01,1,,3,7,50,03,01
102,04,21,21,15,01大同區,2,大同區延平北路4段15號,0,1,2,C03,2,36,2,7,50,03,01
102,05,06,09,10,01大同區,2,民權西路臺北橋東向西機(慢)車道,0,1,1,B12,1,34,3,8,50,08,11
102,05,06,09,10,01大同區,2,民權西路臺北橋東向西機(慢)車道,0,1,2,C03,1,50,2,8,50,08,11
102,05,08,17,14,01大同區,2,民權西路迪化街,0,1,1,C03,1,43,2,8,30,03,01
102,05,08,17,14,01大同區,2,民權西路迪化街,0,1,2,B03,2,38,3,8,30,03,01
102,05,11,06,52,01大同區,2,延平北路4段191號對面,0,2,1,C03,1,47,2,6,50,14,09
102,05,11,06,52,01大同區,2,延平北路4段191號對面,0,2,2,B03,1,58,3,6,50,14,09
102,05,11,06,52,01大同區,2,延平北路4段191號對面,0,2,3,H02,2,49,2,6,50,14,09
102,03,27,00,00,01大同區,2,承德路 民權西路,0,2,1,C03,1,20,2,6,50,04,01
102,03,27,00,00,01大同區,2,承德路 民權西路,0,2,2,C04,1,20,2,6,50,04,01
102,04,01,11,28,01大同區,2,民權西路台北橋往三重機慢車道,0,2,1,C03,1,23,2,7,50,08,11
102,04,01,11,28,01大同區,2,民權西路台北橋往三重機慢車道,0,2,2,F01,1,57,2,7,50,08,11
102,05,03,00,16,01大同區,2,長安西路 華亭街,0,1,1,B03,1,48,4,7,50,04,02
102,05,03,00,16,01大同區,2,長安西路 華亭街,0,1,2,C03,1,19,2,7,50,04,02
102,05,08,09,00,01大同區,2,民權西路台北橋 往台北機車道,0,2,1,C03,1,31,2,8,50,08,11
102,05,08,09,00,01大同區,2,民權西路台北橋 往台北機車道,0,2,2,C03,2,63,2,8,50,08,11
102,05,15,16,10,01大同區,2,承德路 民權西路,0,1,1,B03,2,56,3,6,50,04,02
102,05,15,16,10,01大同區,2,承德路 民權西路,0,1,2,F01,2,43,2,6,50,04,02
102,05,20,06,37,01大同區,2,大同區承德路3段162號,0,2,1,C03,1,21,2,7,50,14,09
102,05,20,06,37,01大同區,2,大同區承德路3段162號,0,2,2,B03,1,53,3,7,50,14,09
102,05,20,06,37,01大同區,2,大同區承德路3段162號,0,2,3,H02,1,21,2,7,50,14,09
102,04,05,17,15,01大同區,2,涼州街 安西街,0,1,1,C03,1,64,2,6,30,04,01
102,04,05,17,15,01大同區,2,涼州街 安西街,0,1,2,B03,1,51,3,6,30,04,01
102,04,11,15,52,01大同區,2,民權西路144巷17號前,0,1,1,B03,1,40,3,6,30,13,09
102,04,11,15,52,01大同區,2,民權西路144巷17號前,0,1,2,C04,1,72,2,6,30,13,09
102,12,03,23,50,01大同區,2,民生西路(雙連捷運站前),0,1,1,C03,2,22,2,8,50,14,09
102,12,03,23,50,01大同區,2,民生西路(雙連捷運站前),0,1,2,,3,,,8,50,14,09
102,12,17,21,40,01大同區,2,重慶北路 民生西路,0,2,1,C03,1,27,3,6,50,04,02
102,12,20,13,15,01大同區,2,大同區延平北路2段103號,0,1,3,H02,2,47,3,6,50,14,09
102,12,27,23,21,01大同區,2,鄭州路 塔城街,0,2,1,G06,1,,4,7,0,04,02
102,12,27,23,21,01大同區,2,鄭州路 塔城街,0,2,2,C03,1,20,2,7,0,04,02
102,12,27,23,21,01大同區,2,鄭州路 塔城街,0,2,3,H02,2,18,2,7,0,04,02
102,04,10,16,30,01大同區,2,大同區,0,1,1,B03,1,46,3,8,40,03,01
102,04,10,16,30,01大同區,2,大同區,0,1,2,C03,2,19,2,8,40,03,01
102,04,20,14,20,01大同區,2,南京西路325之2號,0,2,1,F01,2,69,2,6,40,03,01
102,04,20,14,20,01大同區,2,南京西路325之2號,0,2,2,C03,1,33,2,6,40,03,01
102,04,22,12,03,01大同區,2,南京西路64巷14弄,0,1,1,C03,1,,4,7,50,13,09
102,04,22,12,03,01大同區,2,南京西路64巷14弄,0,1,2,H01,2,29,2,7,50,13,09
102,04,25,16,49,01大同區,2,大同區民族西路225巷,0,1,1,B03,1,43,3,6,50,04,01
102,04,25,16,49,01大同區,2,大同區民族西路225巷,0,1,2,H01,1,68,2,6,50,04,01
102,04,28,19,40,01大同區,2,鄭州路 塔城街,0,3,1,C03,1,23,2,7,40,04,01
102,04,28,19,40,01大同區,2,鄭州路 塔城街,0,3,2,C03,1,20,2,7,40,04,01
102,04,28,19,40,01大同區,2,鄭州路 塔城街,0,3,3,H02,1,19,2,7,40,04,01
102,04,28,19,40,01大同區,2,鄭州路 塔城街,0,3,4,H02,1,22,4,7,40,04,01
102,04,30,16,49,01大同區,2,大同區南京西路33號,0,1,1,C03,1,30,2,8,50,14,09
102,04,30,16,49,01大同區,2,大同區南京西路33號,0,1,2,B01,1,62,3,8,50,14,09
102,04,30,16,49,01大同區,2,大同區南京西路33號,0,1,3,A02,1,42,3,8,50,14,09
102,04,30,23,30,01大同區,2,民權西路 蘭州街,0,3,1,C03,1,29,2,6,50,04,02
102,04,30,23,30,01大同區,2,民權西路 蘭州街,0,3,2,C03,1,21,2,6,50,04,02
102,04,30,23,30,01大同區,2,民權西路 蘭州街,0,3,3,H02,2,29,2,6,50,04,02
102,05,15,15,30,01大同區,2,民權西路 承德路,0,1,1,G06,1,,4,6,50,04,09
102,05,15,15,30,01大同區,2,民權西路 承德路,0,1,2,C03,1,59,2,6,50,04,09
102,04,16,09,10,01大同區,2,大同區民權西路104號,0,1,1,B01,1,53,3,8,50,14,09
102,04,16,09,10,01大同區,2,大同區民權西路104號,0,1,2,C03,2,33,2,8,50,14,09
102,04,17,07,50,01大同區,2,承德路敦煌路,0,1,1,C03,2,49,3,8,30,14,06
102,04,17,07,50,01大同區,2,承德路敦煌路,0,1,2,C04,2,55,2,8,30,14,06
102,06,14,13,55,01大同區,2,長安西路78巷 長安西路78巷4弄,0,1,1,C03,1,23,3,7,0,04,01
102,06,14,13,55,01大同區,2,長安西路78巷 長安西路78巷4弄,0,1,2,C04,2,34,2,7,0,04,01
102,06,28,08,50,01大同區,2,延平北路3段18巷 民權西路245巷,0,2,1,C03,1,50,2,8,40,04,01
102,06,28,08,50,01大同區,2,延平北路3段18巷 民權西路245巷,0,2,2,C03,1,33,2,8,40,04,01
102,07,01,22,20,01大同區,2,重慶北路3段223巷口,0,2,1,B03,1,28,3,8,50,04,01
102,07,01,22,20,01大同區,2,重慶北路3段223巷口,0,2,2,C03,1,19,2,8,50,04,01
102,07,01,22,20,01大同區,2,重慶北路3段223巷口,0,2,3,H02,2,20,2,8,50,04,01
102,07,02,18,45,01大同區,2,鄭州路 塔城街,0,1,1,G06,1,,4,6,40,14,09
102,07,02,18,45,01大同區,2,鄭州路 塔城街,0,1,2,C03,1,49,2,6,40,14,09
102,07,03,20,00,01大同區,2,大同區甘谷街與延平北路1段口,0,1,1,G06,1,,4,7,50,04,01
102,07,03,20,00,01大同區,2,大同區甘谷街與延平北路1段口,0,1,2,B01,1,47,2,7,50,04,01
102,07,22,08,10,01大同區,2,承德路3段51巷 撫順街(36-1號)口,0,1,1,B03,2,29,3,8,40,03,02
102,07,22,08,10,01大同區,2,承德路3段51巷 撫順街(36-1號)口,0,1,2,C03,1,66,2,8,40,03,02
102,04,28,19,15,01大同區,2,重慶北路1段 華陰街,0,1,1,C03,1,76,3,7,40,04,01
102,04,28,19,15,01大同區,2,重慶北路1段 華陰街,0,1,2,C03,2,32,2,7,40,04,01
102,05,16,11,00,01大同區,2,民權西路 蘭州街,0,1,1,C03,1,,4,6,50,04,01
102,05,16,11,00,01大同區,2,民權西路 蘭州街,0,1,2,C03,2,25,2,6,50,04,01
102,05,20,14,30,01大同區,2,延平北路 民權西路,0,3,1,C03,1,72,2,8,50,04,01
102,05,20,14,30,01大同區,2,延平北路 民權西路,0,3,2,C03,2,29,2,8,50,04,01
102,05,20,14,30,01大同區,2,延平北路 民權西路,0,3,3,H02,2,25,2,8,50,04,01
102,05,15,15,50,01大同區,2,民族西路187巷口,0,1,1,B12,1,63,3,6,50,04,01
102,05,15,15,50,01大同區,2,民族西路187巷口,0,1,2,C03,2,27,2,6,50,04,01
102,05,10,09,21,01大同區,2,民權西路 大龍街,0,2,1,C03,1,30,2,8,50,04,01
102,05,10,09,21,01大同區,2,民權西路 大龍街,0,2,2,C04,2,65,2,8,50,04,01
102,05,10,05,56,01大同區,2,承德路 酒泉街,0,1,1,C03,1,,4,8,50,15,22
102,05,10,05,56,01大同區,2,承德路 酒泉街,0,1,2,B01,1,60,2,8,50,15,22
102,05,10,05,56,01大同區,2,承德路 酒泉街,0,1,3,,3,,,8,50,15,22
102,05,10,19,15,01大同區,2,民生西路 太原路,0,1,1,B03,1,30,3,8,50,03,02
102,05,10,19,15,01大同區,2,民生西路 太原路,0,1,2,C03,2,25,2,8,50,03,02
102,05,12,12,55,01大同區,2,延平北路 民權西路,0,1,1,C04,2,54,4,6,50,03,02
102,05,12,12,55,01大同區,2,延平北路 民權西路,0,1,2,C03,1,19,2,6,50,03,02
102,05,26,14,00,01大同區,2,承德路 民權西路,0,1,1,C03,2,37,2,8,50,15,22
102,05,26,14,00,01大同區,2,承德路 民權西路,0,1,2,C03,1,28,3,8,50,15,22
102,06,14,15,00,01大同區,2,長安西路43號 南京西路64巷,0,1,1,C03,1,,4,8,50,03,01
102,06,14,15,00,01大同區,2,長安西路43號 南京西路64巷,0,1,2,H01,1,59,2,8,50,03,01
102,06,22,21,30,01大同區,2,承德路 南京西路 (6/23報案),0,2,1,B03,1,70,3,8,50,04,02
102,06,22,21,30,01大同區,2,承德路 南京西路 (6/23報案),0,2,2,C03,1,23,2,8,50,04,02
102,06,22,21,30,01大同區,2,承德路 南京西路 (6/23報案),0,2,3,H01,1,44,2,8,50,04,02
102,06,22,21,30,01大同區,2,承德路 南京西路 (6/23報案),0,2,4,H03,2,50,3,8,50,04,02
102,04,15,20,10,01大同區,2,承德路華陰街,0,5,1,B03,1,56,3,8,50,05,01
102,04,15,20,10,01大同區,2,承德路華陰街,0,5,2,C03,1,42,2,8,50,05,01
102,04,15,20,10,01大同區,2,承德路華陰街,0,5,3,C03,1,49,2,8,50,05,01
102,04,15,20,10,01大同區,2,承德路華陰街,0,5,4,C03,1,38,2,8,50,05,01
102,04,15,20,10,01大同區,2,承德路華陰街,0,5,5,H02,1,49,2,8,50,05,01
102,04,15,20,10,01大同區,2,承德路華陰街,0,5,6,H02,2,38,2,8,50,05,01
102,04,22,17,35,01大同區,2,大同區大龍街278號,0,1,1,C04,1,48,3,8,50,14,09
102,04,22,17,35,01大同區,2,大同區大龍街278號,0,1,2,C04,1,75,2,8,50,14,09
102,04,24,18,40,01大同區,2,大同區寧夏路111號,0,2,1,C03,1,49,2,7,50,04,02
102,04,24,18,40,01大同區,2,大同區寧夏路111號,0,2,2,H01,1,31,2,7,50,04,02
102,04,25,00,45,01大同區,2,南京西路 西寧北路,0,1,1,C03,2,24,2,7,50,04,01
102,05,14,14,30,01大同區,2,鄭州路 重慶北路,0,1,1,C03,1,47,4,7,40,04,01
102,05,14,14,30,01大同區,2,鄭州路 重慶北路,0,1,2,C03,1,20,2,7,40,04,01
102,05,14,14,30,01大同區,2,鄭州路 重慶北路,0,1,3,B12,1,56,3,7,40,04,01
102,05,14,16,35,01大同區,2,承德路 酒泉街,0,1,1,B01,1,62,3,7,0,04,01
102,05,14,16,35,01大同區,2,承德路 酒泉街,0,1,2,C03,1,19,2,7,0,04,01
102,07,30,17,40,01大同區,2,重慶北路 南京西路,0,1,1,B03,2,46,3,8,50,04,02
102,07,30,17,40,01大同區,2,重慶北路 南京西路,0,1,2,C03,1,32,2,8,50,04,02
102,05,17,21,00,01大同區,2,台北橋往三重機車道,0,2,1,C03,1,28,2,8,40,08,11
102,05,17,21,00,01大同區,2,台北橋往三重機車道,0,2,2,C04,2,51,2,8,40,08,11
102,05,17,23,40,01大同區,2,承德路 民權西路,0,1,1,B03,1,32,3,7,50,04,02
102,05,17,23,40,01大同區,2,承德路 民權西路,0,1,2,C03,1,41,2,7,50,04,02
102,05,19,01,48,01大同區,2,重慶北路3段236巷47號,0,1,1,B03,2,27,3,8,40,04,01
102,05,19,01,48,01大同區,2,重慶北路3段236巷47號,0,1,2,C03,2,37,2,8,40,04,01
102,05,20,11,20,01大同區,2,延平北路 長安西路,0,1,1,B01,1,47,3,8,50,05,02
102,05,20,11,20,01大同區,2,延平北路 長安西路,0,1,2,C03,2,34,2,8,50,05,02
102,05,20,18,55,01大同區,2,承德路 民權西路,0,2,1,C03,1,21,2,6,50,04,01
102,05,20,18,55,01大同區,2,承德路 民權西路,0,2,2,C03,1,30,3,6,50,04,01
102,05,20,18,55,01大同區,2,承德路 民權西路,0,2,3,H02,2,19,2,6,50,04,01
102,05,04,02,12,01大同區,2,延平北路 長安西路,0,2,1,B01,1,48,3,8,60,05,01
102,05,04,02,12,01大同區,2,延平北路 長安西路,0,2,2,C03,1,69,2,8,60,05,01
102,05,04,02,12,01大同區,2,延平北路 長安西路,0,2,3,H02,2,66,2,8,60,05,01
102,05,27,22,50,01大同區,2,忠孝西路 塔城街,0,1,1,B12,1,,4,8,50,04,02
102,05,27,22,50,01大同區,2,忠孝西路 塔城街,0,1,2,C03,2,27,2,8,50,04,02
102,05,28,04,40,01大同區,2,大同區民生西路216號,0,1,1,B03,1,33,3,8,50,04,02
102,05,28,04,40,01大同區,2,大同區民生西路216號,0,1,2,F01,1,57,2,8,50,04,02
102,05,29,17,43,01大同區,2,鄭州路 環河北路,0,1,1,C03,2,26,2,8,40,04,01
102,05,29,17,43,01大同區,2,鄭州路 環河北路,0,1,2,C03,1,47,3,8,40,04,01
102,04,30,22,30,01大同區,2,民權西路 大龍街,0,1,1,B01,1,,4,6,50,03,01
102,04,30,22,30,01大同區,2,民權西路 大龍街,0,1,2,C03,2,28,2,6,50,03,01
102,04,30,22,30,01大同區,2,民權西路 大龍街,0,1,3,B03,1,,4,6,50,03,01
102,05,01,03,50,01大同區,2,延平北路 民族西路,0,1,1,B12,1,24,3,6,50,04,18
102,05,01,03,50,01大同區,2,延平北路 民族西路,0,1,2,H01,1,64,2,6,50,04,18
102,05,19,10,39,01大同區,2,環河北路 歸綏街,0,1,1,B12,1,52,3,6,60,14,09
102,05,19,10,39,01大同區,2,環河北路 歸綏街,0,1,2,B03,2,28,2,6,60,14,09
102,05,24,18,55,01大同區,2,大同區延平北路2段83號,0,1,1,B03,1,43,3,7,50,14,09
102,05,24,18,55,01大同區,2,大同區延平北路2段83號,0,1,2,C03,1,54,2,7,50,14,09
102,05,24,18,55,01大同區,2,大同區延平北路2段83號,0,1,3,H01,1,41,3,7,50,14,09
102,06,16,21,17,01大同區,2,塔城街 鄭州路(迴轉道),0,3,1,C03,1,18,2,7,40,15,09
102,06,16,21,17,01大同區,2,塔城街 鄭州路(迴轉道),0,3,2,C03,1,57,2,7,40,15,09
102,06,16,21,17,01大同區,2,塔城街 鄭州路(迴轉道),0,3,3,H02,2,23,2,7,40,15,09
102,04,24,08,50,01大同區,2,延平北路4段 敦煌路,0,1,1,B03,1,33,3,8,50,04,01
102,04,24,08,50,01大同區,2,延平北路4段 敦煌路,0,1,2,C04,2,37,2,8,50,04,01
102,05,06,14,40,01大同區,2,延平北路 酒泉街,0,1,1,F01,2,44,3,8,50,04,01
102,05,06,14,40,01大同區,2,延平北路 酒泉街,0,1,2,C03,1,18,2,8,50,04,01
102,05,16,11,40,01大同區,2,環河北路2段145巷口,0,1,1,B03,1,,4,6,50,03,02
102,05,16,11,40,01大同區,2,環河北路2段145巷口,0,1,2,C03,2,43,2,6,50,03,02
102,05,20,18,15,01大同區,2,忠孝西路 塔城街,0,1,1,B01,1,52,4,7,50,04,01
102,05,20,18,15,01大同區,2,忠孝西路 塔城街,0,1,2,C03,1,39,2,7,50,04,01
102,05,21,05,52,01大同區,2,民權西路 蘭州街,0,2,1,C04,2,48,2,6,50,04,01
102,05,21,05,52,01大同區,2,民權西路 蘭州街,0,2,2,C03,2,46,2,6,50,04,01
102,04,29,20,55,01大同區,2,民權西路(大橋頭站2號出口),0,1,1,C03,2,31,2,8,50,14,09
102,04,29,20,55,01大同區,2,民權西路(大橋頭站2號出口),0,1,2,,3,,,8,50,14,09
102,05,18,01,45,01大同區,2,大同區昌吉街,0,1,1,C03,2,27,2,6,50,14,09
102,05,18,01,45,01大同區,2,大同區昌吉街,0,1,2,B01,1,50,3,6,50,14,09
102,05,28,17,17,01大同區,2,大同區延平北路3段98號,0,1,1,H03,1,,4,8,0,15,22
102,05,28,17,17,01大同區,2,大同區延平北路3段98號,0,1,2,C03,1,26,2,8,0,15,22
102,06,05,16,00,01大同區,2,延平北路3段65-1號,0,2,1,C03,1,59,2,8,50,14,09
102,06,05,16,00,01大同區,2,延平北路3段65-1號,0,2,2,H01,1,89,2,8,50,14,09
102,06,06,15,30,01大同區,2,承德路 民權西路,0,3,1,C03,1,27,2,8,50,14,08
102,06,06,15,30,01大同區,2,承德路 民權西路,0,3,2,C03,2,24,2,8,50,14,08
102,06,06,15,30,01大同區,2,承德路 民權西路,0,3,3,C03,1,21,2,8,50,14,08
102,06,09,22,12,01大同區,2,重慶北路 長安西路,0,2,1,B01,1,34,3,8,50,04,01
102,06,09,22,12,01大同區,2,重慶北路 長安西路,0,2,2,C03,1,25,2,8,50,04,01
102,06,09,22,12,01大同區,2,重慶北路 長安西路,0,2,3,H02,2,20,2,8,50,04,01
102,06,11,03,20,01大同區,2,大同區民族西路73號,0,3,1,C03,1,23,2,8,50,04,09
102,06,11,03,20,01大同區,2,大同區民族西路73號,0,3,2,C03,1,23,2,8,50,04,09
102,06,11,03,20,01大同區,2,大同區民族西路73號,0,3,3,H02,2,19,2,8,50,04,09
102,07,02,18,00,01大同區,2,大同區迪化街2段226號,0,2,1,B03,2,24,3,8,50,14,09
102,07,02,18,00,01大同區,2,大同區迪化街2段226號,0,2,2,C03,1,59,2,8,50,14,09
102,07,02,18,00,01大同區,2,大同區迪化街2段226號,0,2,3,H02,2,58,2,8,50,14,09
102,09,12,09,20,01大同區,2,大同區鄭州路40號,0,2,1,C03,2,23,2,8,40,03,02
102,09,12,09,20,01大同區,2,大同區鄭州路40號,0,2,2,C03,2,48,2,8,40,03,02
102,09,30,09,30,01大同區,2,大同區安西街36號,0,1,1,F01,1,70,2,6,0,03,09
102,09,30,09,30,01大同區,2,大同區安西街36號,0,1,2,B12,1,40,3,6,0,03,09
102,01,02,17,40,01大同區,2,大同區環河北路1段243號,0,2,2,H01,1,65,2,7,50,03,02
102,01,06,15,25,01大同區,2,重慶北路 鄭州路,0,1,1,B01,1,54,3,7,40,04,01
102,01,06,15,25,01大同區,2,重慶北路 鄭州路,0,1,2,C03,2,22,2,7,40,04,01
102,01,06,17,30,01大同區,2,重慶北路 民生西路,0,1,1,C03,1,28,2,8,50,04,02
102,01,06,17,30,01大同區,2,重慶北路 民生西路,0,1,2,B03,1,45,3,8,50,04,02
102,01,07,07,30,01大同區,2,民權西路台北橋往北市機慢車專用道,0,1,1,C04,1,64,2,7,40,14,11
102,01,07,07,30,01大同區,2,民權西路台北橋往北市機慢車專用道,0,1,2,,3,,,7,40,14,11
102,01,05,12,55,01大同區,2,大同區重慶北路1段95號,0,1,1,C03,1,,4,8,50,14,09
