發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
105,09,07,22,40,2,05中正區,中正區重慶南路1段與衡陽路口,0,2,1,C03,1,18,2,8,50,4,01
105,09,07,22,40,2,05中正區,中正區重慶南路1段與衡陽路口,0,2,2,C03,1,21,2,8,50,4,01
105,09,13,12,00,2,05中正區,中正區凱達格蘭大道與懷寧街口,0,2,1,C03,1,25,2,8,50,3,01
105,09,13,12,00,2,05中正區,中正區凱達格蘭大道與懷寧街口,0,2,2,C03,2,24,2,8,50,3,01
105,09,17,19,47,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,1,B01,1,49,3,8,50,4,01
105,09,17,19,47,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,2,B03,1,68,3,8,50,4,01
105,09,17,19,47,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,3,H02,1,31,2,8,50,4,01
105,09,17,19,47,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,4,H02,2,1,4,8,50,4,01
105,08,23,21,50,2,05中正區,中正區忠孝西路1段與重慶北路1段口,0,1,1,C03,1,20,2,8,50,4,02
105,08,23,21,50,2,05中正區,中正區忠孝西路1段與重慶北路1段口,0,1,2,B03,1,35,3,8,50,4,02
105,08,18,21,08,2,05中正區,中正區杭州南路2段,0,1,1,F01,1,30,2,8,50,14,09
105,08,25,07,40,2,05中正區,中正區市民大道1段,0,1,2,C03,2,22,2,8,40,14,09
105,08,25,07,40,2,05中正區,中正區市民大道1段,0,1,1,C03,2,73,4,8,40,14,09
105,08,26,09,15,2,05中正區,中正區市民大道1段,0,1,1,C03,1,20,3,8,40,14,09
105,08,26,09,15,2,05中正區,中正區市民大道1段,0,1,2,C03,1,20,2,8,40,14,09
105,08,27,12,19,2,05中正區,中正區杭州南路2段,0,1,1,F01,1,13,3,6,0,15,22
105,08,27,12,19,2,05中正區,中正區杭州南路2段,0,1,2,H01,2,61,2,6,0,15,22
105,08,29,08,12,2,05中正區,中正區中山北路1段與北平西路口,0,1,1,B01,1,52,3,8,50,4,01
105,08,29,08,12,2,05中正區,中正區中山北路1段與北平西路口,0,1,2,C03,1,25,2,8,50,4,01
105,08,30,19,30,2,05中正區,中正區公園路54號,0,2,1,H01,2,74,2,8,50,14,09
105,08,30,19,30,2,05中正區,中正區公園路54號,0,2,2,C03,2,21,3,8,50,14,09
105,08,30,19,30,2,05中正區,中正區公園路54號,0,2,3,H02,2,22,2,8,50,14,09
105,08,30,21,41,2,05中正區,中正區信義路1段,0,1,1,B01,1,52,3,8,50,15,22
105,08,30,21,41,2,05中正區,中正區信義路1段,0,1,2,F01,2,67,2,8,50,15,22
105,08,31,16,30,2,05中正區,中正區臨沂街與臨沂街27巷口,0,1,1,B03,1,48,3,8,40,4,01
105,08,31,16,30,2,05中正區,中正區臨沂街與臨沂街27巷口,0,1,2,C03,1,19,2,8,40,4,01
105,09,01,17,05,2,05中正區,中正區延平南路與開封街1段口,0,1,1,B01,1,38,3,8,50,4,02
105,09,01,17,05,2,05中正區,中正區延平南路與開封街1段口,0,1,2,H01,2,30,2,8,50,4,02
105,09,04,10,30,2,05中正區,中正區市民大道2段與林森北路口,0,2,3,H02,2,19,2,8,0,4,01
105,09,04,10,30,2,05中正區,中正區市民大道2段與林森北路口,0,2,2,C03,1,19,2,8,0,4,01
105,09,04,10,30,2,05中正區,中正區市民大道2段與林森北路口,0,2,1,C03,1,23,4,8,0,4,01
105,08,23,13,10,2,05中正區,中正區仁愛路1段與林森南路口,0,1,1,B12,1,31,3,8,50,4,01
105,08,23,13,10,2,05中正區,中正區仁愛路1段與林森南路口,0,1,2,C02,1,43,2,8,50,4,01
105,09,01,17,30,2,05中正區,中正區青島東路與杭州南路1段口,0,1,1,B01,1,59,3,8,50,3,01
105,09,01,17,30,2,05中正區,中正區青島東路與杭州南路1段口,0,1,2,C03,1,53,2,8,50,3,01
105,09,03,13,45,2,05中正區,中正區仁愛路1段與杭州南路1段口,0,2,1,C03,1,20,2,7,50,4,01
105,09,03,13,45,2,05中正區,中正區仁愛路1段與杭州南路1段口,0,2,2,C03,2,35,2,7,50,4,01
105,09,06,21,30,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,1,B03,1,57,4,6,50,4,01
105,09,06,21,30,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,2,C03,2,25,2,6,50,4,01
105,09,08,15,00,2,05中正區,中正區市民大道1段與北平西路口,0,2,1,C03,1,20,3,8,30,11,09
105,09,08,15,00,2,05中正區,中正區市民大道1段與北平西路口,0,2,3,H02,2,19,2,8,30,11,09
105,09,08,15,00,2,05中正區,中正區市民大道1段與北平西路口,0,2,2,C03,2,19,2,8,30,11,09
105,09,12,11,50,2,05中正區,中正區忠孝東路2段與八德路1段口,0,1,1,B03,1,30,3,7,50,3,01
105,09,12,11,50,2,05中正區,中正區忠孝東路2段與八德路1段口,0,1,2,C03,1,69,2,7,50,3,01
105,09,12,13,00,2,05中正區,中正區愛國西路與公園路口,0,1,1,B01,1,51,3,7,50,4,01
105,09,12,13,00,2,05中正區,中正區愛國西路與公園路口,0,1,2,C03,1,19,2,7,50,4,01
105,09,12,13,25,2,05中正區,中正區重慶南路1段136巷,0,1,1,C03,1,20,2,6,50,3,02
105,09,12,13,25,2,05中正區,中正區重慶南路1段136巷,0,1,2,B03,1,48,3,6,50,3,02
105,09,12,13,25,2,05中正區,中正區重慶南路1段136巷,0,1,3,C04,2,60,3,6,50,3,02
105,09,19,20,55,2,05中正區,中正區中華路1段65號,0,2,1,F01,1,21,2,8,0,15,20
105,09,19,20,55,2,05中正區,中正區中華路1段65號,0,2,2,H01,2,67,2,8,0,15,20
105,09,21,23,15,2,05中正區,中正區中山南路1段,0,1,1,C03,1,21,2,8,50,5,02
105,09,21,23,15,2,05中正區,中正區中山南路1段,0,1,2,B01,1,60,3,8,50,5,02
105,09,24,15,05,2,05中正區,中正區忠孝西路1段與館前路口,0,2,1,B03,1,34,3,8,50,4,01
105,09,24,15,05,2,05中正區,中正區忠孝西路1段與館前路口,0,2,2,C03,2,30,2,8,50,4,01
105,09,24,15,05,2,05中正區,中正區忠孝西路1段與館前路口,0,2,3,H02,2,25,2,8,50,4,01
105,09,26,08,10,2,05中正區,中正區中山北路1段與北平東路口,0,1,1,C03,2,32,2,8,50,14,09
105,09,26,08,10,2,05中正區,中正區中山北路1段與北平東路口,0,1,2,B03,2,28,3,8,50,14,09
105,09,26,08,10,2,05中正區,中正區中山北路1段與北平東路口,0,1,3,C03,2,26,3,8,50,14,09
105,08,26,18,39,2,05中正區,中正區南陽街與襄陽路口,0,3,1,C03,1,18,2,7,50,3,01
105,08,26,18,39,2,05中正區,中正區南陽街與襄陽路口,0,3,2,C03,1,27,2,7,50,3,01
105,08,26,18,39,2,05中正區,中正區南陽街與襄陽路口,0,3,3,H03,2,27,2,7,50,3,01
105,09,02,06,35,2,05中正區,中正區中華路1段與忠孝西路1段口,0,1,1,A05,1,58,3,8,30,4,01
105,09,02,06,35,2,05中正區,中正區中華路1段與忠孝西路1段口,0,1,2,C03,1,64,2,8,30,4,01
105,09,13,12,45,2,05中正區,中正區市民大道2段與天津街口,0,2,1,C03,1,21,2,8,40,14,09
105,09,13,12,45,2,05中正區,中正區市民大道2段與天津街口,0,2,2,C03,1,35,3,8,40,14,09
105,09,13,12,45,2,05中正區,中正區市民大道2段與天津街口,0,2,3,C03,2,51,2,8,40,14,09
105,09,13,12,45,2,05中正區,中正區市民大道2段與天津街口,0,2,4,C03,1,31,3,8,40,14,09
105,09,26,07,40,2,05中正區,中正區信義路1段與林森南路口,0,2,1,C03,1,105,4,8,50,3,01
105,09,26,07,40,2,05中正區,中正區信義路1段與林森南路口,0,2,2,C03,1,68,2,8,50,3,01
105,09,26,07,40,2,05中正區,中正區信義路1段與林森南路口,0,2,3,C03,2,42,2,8,50,3,01
105,10,03,18,30,2,05中正區,中正區貴陽街1段58號,0,1,1,B02,1,63,3,7,50,14,09
105,10,03,18,30,2,05中正區,中正區貴陽街1段58號,0,1,2,C03,1,20,2,7,50,14,09
105,10,03,18,30,2,05中正區,中正區貴陽街1段58號,0,1,3,C03,1,20,3,7,50,14,09
105,08,30,15,12,2,05中正區,中正區中山南路,0,1,1,B01,1,59,3,8,50,14,08
105,08,30,15,12,2,05中正區,中正區中山南路,0,1,2,C03,1,21,2,8,50,14,08
105,08,30,15,12,2,05中正區,中正區中山南路,0,1,3,H02,2,32,3,8,50,14,08
105,09,04,07,16,2,05中正區,中正區貴陽街1段,0,2,1,C03,1,28,2,8,50,14,09
105,09,04,07,16,2,05中正區,中正區貴陽街1段,0,2,2,C03,1,20,2,8,50,14,09
105,09,11,16,48,2,05中正區,中正區林森南路與徐州路口,0,1,1,C03,1,47,2,7,50,4,02
105,09,11,16,48,2,05中正區,中正區林森南路與徐州路口,0,1,2,B03,1,35,3,7,50,4,02
105,09,15,06,51,2,05中正區,中正區懷寧街,0,1,1,B03,1,30,3,7,50,14,09
105,09,15,06,51,2,05中正區,中正區懷寧街,0,1,2,C03,2,23,2,7,50,14,09
105,09,16,10,30,2,05中正區,中正區中華路1段與寶慶路口,0,3,1,H03,2,42,2,8,0,4,02
105,09,16,10,30,2,05中正區,中正區中華路1段與寶慶路口,0,3,2,C03,1,73,2,8,0,4,02
105,09,16,10,30,2,05中正區,中正區中華路1段與寶慶路口,0,3,3,H03,2,13,2,8,0,4,02
105,08,26,09,00,2,05中正區,中正區忠孝東路2段134巷,0,1,1,C03,1,30,2,8,50,3,02
105,08,26,09,00,2,05中正區,中正區忠孝東路2段134巷,0,1,2,F01,2,36,3,8,50,3,02
105,08,25,08,05,2,05中正區,中正區忠孝西路1段與博愛路口,0,1,1,B03,1,41,3,8,50,4,04
105,08,25,08,05,2,05中正區,中正區忠孝西路1段與博愛路口,0,1,2,C03,1,37,2,8,50,4,04
105,08,30,18,25,2,05中正區,中正區博愛路與寶慶路口,0,1,1,H01,1,104,4,8,0,15,18
105,08,30,18,25,2,05中正區,中正區博愛路與寶慶路口,0,1,2,C03,1,22,3,8,0,15,18
105,08,30,18,25,2,05中正區,中正區博愛路與寶慶路口,0,1,3,H02,2,51,2,8,0,15,18
105,10,06,18,25,2,05中正區,中正區中山南路7號,0,1,1,B01,1,46,3,8,50,3,02
105,10,06,18,25,2,05中正區,中正區中山南路7號,0,1,2,C03,2,23,2,8,50,3,02
105,10,06,23,10,2,05中正區,中正區公園路與貴陽街1段口,0,1,1,,3,105,,6,0,4,02
105,10,06,23,10,2,05中正區,中正區公園路與貴陽街1段口,0,1,2,C03,1,63,2,6,0,4,02
105,08,30,22,00,2,05中正區,中正區重慶南路1段與漢口街1段口,0,2,1,C03,1,23,2,8,50,4,02
105,08,30,22,00,2,05中正區,中正區重慶南路1段與漢口街1段口,0,2,2,C03,1,31,2,8,50,4,02
105,09,01,14,25,2,05中正區,中正區中山南路與忠孝東路1段口,0,1,1,C03,1,37,2,8,50,4,01
105,09,01,14,25,2,05中正區,中正區中山南路與忠孝東路1段口,0,1,2,B03,1,64,3,8,50,4,01
105,09,01,15,40,2,05中正區,中正區懷寧街與衡陽路口,0,1,1,B03,1,46,3,8,50,3,01
105,09,01,15,40,2,05中正區,中正區懷寧街與衡陽路口,0,1,2,F01,1,50,2,8,50,3,01
105,09,01,17,56,2,05中正區,愛國西路往西近延平南路,0,3,1,C03,1,21,3,8,50,14,09
105,09,01,17,56,2,05中正區,愛國西路往西近延平南路,0,3,2,C03,1,40,2,8,50,14,09
105,09,01,17,56,2,05中正區,愛國西路往西近延平南路,0,3,3,C03,1,47,2,8,50,14,09
105,09,01,17,56,2,05中正區,愛國西路往西近延平南路,0,3,4,H02,2,16,2,8,50,14,09
105,09,02,15,10,2,05中正區,中正區延平北路1段,0,1,1,B12,1,26,3,6,50,14,09
105,09,02,15,10,2,05中正區,中正區延平北路1段,0,1,2,C03,2,39,2,6,50,14,09
105,09,12,20,10,2,05中正區,中正區市民大道2段與金山北路口,0,1,1,C03,1,43,2,8,40,4,01
105,09,12,20,10,2,05中正區,中正區市民大道2段與金山北路口,0,1,2,B01,1,50,4,8,40,4,01
105,09,07,17,20,2,05中正區,中正區中山南路與青島西路口,0,1,1,C03,1,22,3,8,50,4,02
105,09,07,17,20,2,05中正區,中正區中山南路與青島西路口,0,1,2,C03,1,53,2,8,50,4,02
105,09,08,14,00,2,05中正區,中正區公園路與信陽街口,0,1,1,B11,1,63,3,8,50,3,01
105,09,08,14,00,2,05中正區,中正區公園路與信陽街口,0,1,2,C03,1,32,2,8,50,3,01
105,09,09,10,50,2,05中正區,中正區中山北路1段與市民大道2段口,0,1,1,B01,1,66,3,8,50,4,01
105,09,09,10,50,2,05中正區,中正區中山北路1段與市民大道2段口,0,1,2,C03,1,28,2,8,50,4,01
105,09,15,16,46,2,05中正區,中正區中華路1段與愛國西路口,0,1,1,B03,1,22,3,8,50,5,01
105,09,15,16,46,2,05中正區,中正區中華路1段與愛國西路口,0,1,2,H01,2,54,2,8,50,5,01
105,10,04,21,20,2,05中正區,中正區忠孝西路1段與館前路口,0,1,1,B01,1,52,3,8,50,4,01
105,10,04,21,20,2,05中正區,中正區忠孝西路1段與館前路口,0,1,2,C03,2,22,2,8,50,4,01
105,10,08,22,23,2,05中正區,中正區忠孝東路2段與八德路1段口,0,1,2,C03,1,23,2,6,50,3,01
105,10,09,05,20,2,05中正區,中正區忠孝東路2段108號與八德路1段口,0,7,1,B01,1,53,3,6,50,3,01
105,10,10,13,43,2,05中正區,中正區中山南路與常德街口,0,1,2,C03,1,18,2,7,50,3,01
105,10,20,06,10,2,05中正區,中正區中華路1段21巷,0,1,1,B03,1,42,3,7,30,3,01
105,10,20,06,10,2,05中正區,中正區中華路1段21巷,0,1,2,C03,1,18,2,7,30,3,01
105,11,03,09,30,2,05中正區,中正區重慶南路1段與凱達格蘭大道口,0,1,1,B11,1,37,3,7,50,3,02
105,09,20,12,13,2,05中正區,中正區市民大道2段與林森北路口,0,1,1,C03,1,20,3,8,50,4,01
105,09,20,12,13,2,05中正區,中正區市民大道2段與林森北路口,0,1,2,C03,1,18,2,8,50,4,01
105,09,30,12,25,2,05中正區,中正區北平東路與林森北路口,0,1,1,B01,1,67,3,8,50,4,01
105,09,30,12,25,2,05中正區,中正區北平東路與林森北路口,0,1,2,C03,1,27,2,8,50,4,01
105,10,01,08,40,2,05中正區,中正區忠孝西路1段與博愛路口,0,1,1,C03,1,48,3,8,50,5,01
105,10,01,08,40,2,05中正區,中正區忠孝西路1段與博愛路口,0,1,2,C03,2,65,2,8,50,5,01
105,10,01,15,55,2,05中正區,中正區新生南路1段與濟南路2段口,0,2,1,B03,1,47,3,8,50,4,01
105,10,01,15,55,2,05中正區,中正區新生南路1段與濟南路2段口,0,2,2,C03,1,28,2,8,50,4,01
105,10,01,15,55,2,05中正區,中正區新生南路1段與濟南路2段口,0,2,3,H02,2,27,2,8,50,4,01
105,08,30,18,00,2,05中正區,中正區北平東路30號,0,2,1,B03,2,42,3,8,50,14,07
105,08,30,18,00,2,05中正區,中正區北平東路30號,0,2,2,C03,2,52,2,8,50,14,07
105,08,30,18,00,2,05中正區,中正區北平東路30號,0,2,3,H02,2,17,2,8,50,14,07
105,08,30,18,00,2,05中正區,中正區北平東路30號,0,2,4,B03,1,28,4,8,50,14,07
105,09,05,02,52,2,05中正區,中正區中山南路與凱達格蘭大道口,0,1,1,C03,1,23,2,8,50,4,01
105,09,05,02,52,2,05中正區,中正區中山南路與凱達格蘭大道口,0,1,2,,3,105,,8,50,4,01
105,09,12,12,40,2,05中正區,中正區新生南路1段148號,0,2,1,B03,1,46,3,7,50,14,09
105,09,12,12,40,2,05中正區,中正區新生南路1段148號,0,2,2,C03,1,18,2,7,50,14,09
105,09,12,12,40,2,05中正區,中正區新生南路1段148號,0,2,3,C03,1,82,2,7,50,14,09
105,09,12,12,40,2,05中正區,中正區新生南路1段148號,0,2,4,B03,1,54,3,7,50,14,09
105,09,12,13,44,2,05中正區,中正區漢口街1段與懷寧街口,0,1,1,B02,1,64,3,6,50,4,01
105,09,12,13,44,2,05中正區,中正區漢口街1段與懷寧街口,0,1,2,H01,2,43,2,6,50,4,01
105,09,13,12,24,2,05中正區,中正區青島東路6-2號,0,1,2,C03,2,33,2,8,50,15,09
105,09,13,12,24,2,05中正區,中正區青島東路6-2號,0,1,1,B03,1,51,4,8,50,15,09
105,09,13,12,24,2,05中正區,中正區青島東路6-2號,0,1,3,B03,2,27,3,8,50,15,09
105,09,12,09,50,2,05中正區,中正區杭州南路1段101巷12-1號,0,2,1,C03,1,45,2,8,40,4,01
105,09,12,09,50,2,05中正區,中正區杭州南路1段101巷12-1號,0,2,2,C03,1,24,2,8,40,4,01
105,09,24,10,20,2,05中正區,台北車站北3門,0,2,1,C03,1,24,3,8,40,14,09
105,09,24,10,20,2,05中正區,台北車站北3門,0,2,2,C03,1,29,2,8,40,14,09
105,09,24,10,20,2,05中正區,台北車站北3門,0,2,3,C03,1,21,2,8,40,14,09
105,09,24,10,20,2,05中正區,台北車站北3門,0,2,4,H02,2,24,3,8,40,14,09
105,09,11,14,40,2,05中正區,中正區徐州路,0,1,1,B03,2,39,3,8,50,14,09
105,09,11,14,40,2,05中正區,中正區徐州路,0,1,2,C03,2,25,2,8,50,14,09
105,09,29,09,28,2,05中正區,中正區新生南路1段170巷,0,1,1,C03,1,27,2,8,50,3,02
105,09,29,09,28,2,05中正區,中正區新生南路1段170巷,0,1,2,,3,105,,8,50,3,02
105,09,12,23,27,2,05中正區,中正區博愛路與衡陽路口,0,1,1,H01,2,29,2,8,50,4,02
105,09,12,23,27,2,05中正區,中正區博愛路與衡陽路口,0,1,2,B01,1,44,3,8,50,4,02
105,09,13,15,10,2,05中正區,中正區衡陽路與重慶南路1段口,0,1,2,B01,1,50,3,8,0,14,09
105,09,13,15,10,2,05中正區,中正區衡陽路與重慶南路1段口,0,1,3,C03,1,25,2,8,0,14,09
105,09,13,15,10,2,05中正區,中正區衡陽路與重慶南路1段口,0,1,1,G06,1,105,4,8,0,14,09
105,09,17,07,15,2,05中正區,中正區市民大道2段與林森北路口,0,2,1,C03,1,47,2,6,40,4,01
105,09,17,07,15,2,05中正區,中正區市民大道2段與林森北路口,0,2,2,E01,1,21,3,6,40,4,01
105,09,17,07,15,2,05中正區,中正區市民大道2段與林森北路口,0,2,3,H02,2,26,2,6,40,4,01
105,09,28,14,00,2,05中正區,中正區北平東路30-2號,0,1,1,B03,1,29,3,7,50,15,12
105,09,28,14,00,2,05中正區,中正區北平東路30-2號,0,1,2,C03,1,24,2,7,50,15,12
105,09,28,19,23,2,05中正區,中正區仁愛路2段與新生南路1段口,0,1,1,C03,1,37,3,7,50,14,09
105,09,28,19,23,2,05中正區,中正區仁愛路2段與新生南路1段口,0,1,2,C03,1,33,2,7,50,14,09
105,09,30,13,25,2,05中正區,中正區忠孝東路1段與天津街口,0,1,1,C03,1,21,3,8,40,4,01
105,09,30,13,25,2,05中正區,中正區忠孝東路1段與天津街口,0,1,2,C03,1,24,2,8,40,4,01
105,10,06,18,05,2,05中正區,中正區中華路1段與長沙街1段口,0,2,1,C03,1,60,2,8,50,4,01
105,10,06,18,05,2,05中正區,中正區中華路1段與長沙街1段口,0,2,2,C03,1,19,2,8,50,4,01
105,10,07,07,35,2,05中正區,中正區忠孝東路2段與杭州北路口,0,1,2,C03,1,45,2,6,50,4,02
105,10,07,07,35,2,05中正區,中正區忠孝東路2段與杭州北路口,0,1,1,,3,105,,6,50,4,02
105,09,09,12,02,2,05中正區,中正區重慶南路1段與武昌街1段口,0,1,2,C03,1,22,2,7,0,4,02
105,09,09,12,02,2,05中正區,中正區重慶南路1段與武昌街1段口,0,1,1,B12,1,105,4,7,0,4,02
105,09,22,06,43,2,05中正區,中正區仁愛路2段與新生南路1段口,0,2,1,C03,1,74,2,8,50,4,02
105,09,22,06,43,2,05中正區,中正區仁愛路2段與新生南路1段口,0,2,2,H01,2,62,2,8,50,4,02
105,09,23,14,30,2,05中正區,中正區衡陽路102號,0,1,1,C03,1,33,2,8,50,3,02
105,09,23,14,30,2,05中正區,中正區衡陽路102號,0,1,2,B03,1,49,3,8,50,3,02
105,09,27,20,07,2,05中正區,中正區中山南路2巷,0,1,1,B01,1,53,3,1,50,3,01
105,09,27,20,07,2,05中正區,中正區中山南路2巷,0,1,2,C03,1,21,2,1,50,3,01
105,09,29,14,20,2,05中正區,中正區青島西路,0,1,1,B03,1,44,4,8,0,15,09
105,09,29,14,20,2,05中正區,中正區青島西路,0,1,2,C03,1,62,2,8,0,15,09
105,10,18,09,33,2,05中正區,中正區八德路1段31號,0,1,1,B03,1,34,3,8,50,14,09
105,10,18,09,33,2,05中正區,中正區八德路1段31號,0,1,2,B01,2,47,3,8,50,14,09
105,10,18,09,33,2,05中正區,中正區八德路1段31號,0,1,3,B01,1,52,3,8,50,14,09
105,10,18,09,33,2,05中正區,中正區八德路1段31號,0,1,4,B03,1,41,3,8,50,14,09
105,10,18,09,33,2,05中正區,中正區八德路1段31號,0,1,5,H02,1,25,2,8,50,14,09
105,10,19,11,08,2,05中正區,中正區臨沂街27巷,0,1,1,B12,1,39,3,8,40,4,01
105,10,19,11,08,2,05中正區,中正區臨沂街27巷,0,1,2,C03,2,42,2,8,40,4,01
105,10,04,17,02,2,05中正區,中正區杭州南路1段與徐州路口,0,1,1,B03,1,43,3,8,50,3,02
105,10,04,17,02,2,05中正區,中正區杭州南路1段與徐州路口,0,1,2,H01,2,27,2,8,50,3,02
105,09,23,12,00,2,05中正區,中正區中華路1段與忠孝西路1段口,0,1,1,B01,1,58,3,8,50,5,01
105,09,23,12,00,2,05中正區,中正區中華路1段與忠孝西路1段口,0,1,2,B03,1,43,3,8,50,5,01
105,09,23,12,00,2,05中正區,中正區中華路1段與忠孝西路1段口,0,1,3,C03,2,36,2,8,50,5,01
105,09,26,19,45,2,05中正區,中正區台北車站西側門,0,1,1,B01,1,58,3,6,30,3,01
105,09,26,19,45,2,05中正區,中正區台北車站西側門,0,1,2,H01,1,45,2,6,30,3,01
105,10,05,12,30,2,05中正區,中正區林森南路與青島東路口,0,1,1,B03,2,53,3,8,50,4,01
105,10,05,12,30,2,05中正區,中正區林森南路與青島東路口,0,1,2,H01,2,34,2,8,50,4,01
105,10,08,18,45,2,05中正區,中正區中山南路與愛國東路口,0,2,1,C03,1,36,2,6,50,11,08
105,10,08,18,45,2,05中正區,中正區中山南路與愛國東路口,0,2,2,C03,1,35,2,6,50,11,08
105,09,20,07,15,2,05中正區,中正區市民大道1段與市民大道1段口,0,3,1,C03,2,38,2,8,40,3,01
105,09,20,07,15,2,05中正區,中正區市民大道1段與市民大道1段口,0,3,2,C03,1,36,2,8,40,3,01
105,09,20,07,15,2,05中正區,中正區市民大道1段與市民大道1段口,0,3,3,H02,1,38,2,8,40,3,01
105,09,21,08,10,2,05中正區,中正區新生南路1段與濟南路2段口,0,1,1,C03,1,25,3,8,50,4,01
105,09,21,08,10,2,05中正區,中正區新生南路1段與濟南路2段口,0,1,2,C03,1,51,2,8,50,4,01
105,09,25,19,30,2,05中正區,中正區中山南路與信義路1段口,0,1,1,F01,1,64,2,8,40,4,02
105,09,25,19,30,2,05中正區,中正區中山南路與信義路1段口,0,1,2,C03,1,27,3,8,40,4,02
105,09,26,19,20,2,05中正區,中正區公園路29號,0,2,1,C03,1,45,2,6,50,14,09
105,09,26,19,20,2,05中正區,中正區公園路29號,0,2,2,C03,2,29,2,6,50,14,09
105,10,01,12,02,2,05中正區,中正區重慶北路1段與忠孝西路1段口,0,1,1,C03,1,29,2,8,50,4,01
105,10,01,12,02,2,05中正區,中正區重慶北路1段與忠孝西路1段口,0,1,2,B03,1,38,3,8,50,4,01
105,10,02,10,08,2,05中正區,中正區市民大道2段與金山北路口,0,1,1,B03,2,39,3,8,40,4,02
105,10,02,10,08,2,05中正區,中正區市民大道2段與金山北路口,0,1,2,F01,1,63,2,8,40,4,02
105,10,04,12,30,2,05中正區,中正區市民大道2段與林森北路1段口,0,1,1,B01,1,47,3,8,40,4,01
105,10,04,12,30,2,05中正區,中正區市民大道2段與林森北路1段口,0,1,2,C03,2,26,2,8,40,4,01
105,10,08,22,23,2,05中正區,中正區忠孝東路2段與八德路1段口,0,1,1,B03,2,34,3,6,50,3,01
105,10,09,05,20,2,05中正區,中正區忠孝東路2段108號與八德路1段口,0,7,2,B01,1,38,2,6,50,3,01
105,10,09,05,20,2,05中正區,中正區忠孝東路2段108號與八德路1段口,0,7,3,H02,1,22,2,6,50,3,01
105,10,09,05,20,2,05中正區,中正區忠孝東路2段108號與八德路1段口,0,7,4,H02,1,23,2,6,50,3,01
105,10,09,05,20,2,05中正區,中正區忠孝東路2段108號與八德路1段口,0,7,5,H02,1,25,2,6,50,3,01
105,10,09,05,20,2,05中正區,中正區忠孝東路2段108號與八德路1段口,0,7,6,H02,1,34,2,6,50,3,01
105,10,09,05,20,2,05中正區,中正區忠孝東路2段108號與八德路1段口,0,7,7,H02,2,18,2,6,50,3,01
105,10,09,05,20,2,05中正區,中正區忠孝東路2段108號與八德路1段口,0,7,8,H02,1,28,2,6,50,3,01
105,10,01,21,40,2,05中正區,中正區中華路1段與忠孝西路1段口,0,2,1,C03,2,21,2,8,50,4,01
105,10,01,21,40,2,05中正區,中正區中華路1段與忠孝西路1段口,0,2,2,B03,1,40,3,8,50,4,01
105,10,01,21,40,2,05中正區,中正區中華路1段與忠孝西路1段口,0,2,3,B03,1,32,3,8,50,4,01
105,10,01,21,40,2,05中正區,中正區中華路1段與忠孝西路1段口,0,2,4,H02,2,21,2,8,50,4,01
105,10,03,16,55,2,05中正區,中正區忠孝西路1段與館前路口,0,2,1,B03,1,26,3,8,50,4,01
105,10,03,16,55,2,05中正區,中正區忠孝西路1段與館前路口,0,2,2,B01,1,65,2,8,50,4,01
105,10,03,16,55,2,05中正區,中正區忠孝西路1段與館前路口,0,2,3,B03,1,36,3,8,50,4,01
105,10,03,16,55,2,05中正區,中正區忠孝西路1段與館前路口,0,2,4,B02,1,51,3,8,50,4,01
105,10,03,16,55,2,05中正區,中正區忠孝西路1段與館前路口,0,2,5,H02,2,61,2,8,50,4,01
105,10,03,16,55,2,05中正區,中正區忠孝西路1段與館前路口,0,2,6,,3,33,,8,50,4,01
105,10,07,07,00,2,05中正區,中正區金山南路1段與濟南路2段口,0,1,1,B03,1,50,3,6,50,4,02
105,10,07,07,00,2,05中正區,中正區金山南路1段與濟南路2段口,0,1,2,H01,2,45,2,6,50,4,02
105,10,12,19,00,2,05中正區,中正區博愛路與漢口街1段口,0,1,1,B01,1,64,3,6,50,4,01
105,10,12,19,00,2,05中正區,中正區博愛路與漢口街1段口,0,1,2,H01,1,58,2,6,50,4,01
105,10,18,18,05,2,05中正區,中正區中山南路21-1號與信義路1段口,0,2,1,B03,1,60,3,7,50,14,09
105,10,18,18,05,2,05中正區,中正區中山南路21-1號與信義路1段口,0,2,2,C03,2,23,2,7,50,14,09
105,10,18,18,05,2,05中正區,中正區中山南路21-1號與信義路1段口,0,2,3,H02,2,23,2,7,50,14,09
105,10,19,10,00,2,05中正區,中正區中山北路1段與北平西路口,0,1,1,B02,2,27,3,7,50,4,01
105,10,19,10,00,2,05中正區,中正區中山北路1段與北平西路口,0,1,2,C03,1,32,2,7,50,4,01
105,10,06,17,18,2,05中正區,中正區杭州南路1段與濟南路1段口,0,1,1,C03,1,22,2,8,50,14,09
105,10,06,17,18,2,05中正區,中正區杭州南路1段與濟南路1段口,0,1,2,B03,2,28,3,8,50,14,09
105,10,07,07,22,2,05中正區,中正區市民大道3段與金山北路口,0,1,1,C03,1,40,2,6,50,4,01
